"p_00","p_01","p_02","p_10","p_11","p_12","p_20","p_21","p_22"
0.946912822573985,0.0254781917553306,0.0276089856706842,0.050878980586374,0.894881597147857,0.0542394222657689,0,0,1
0.945749358667557,0.026011706374754,0.0282389349576894,0.0519431667535737,0.892604707584508,0.0554521256619184,0,0,1
0.944587749826129,0.0265432551066761,0.0288689950671952,0.0530033985413274,0.890332709764115,0.0566638916945576,0,0,1
0.943427992282178,0.0270728417305315,0.0294991659872905,0.0540596850412228,0.888065597493983,0.0578747174647941,0,0,1
0.942270082274146,0.0276004700257744,0.0301294477000793,0.0551120353337971,0.885803364573284,0.0590846000929186,0,0,1
0.941114016046443,0.0281261437718503,0.0307598401817067,0.056160458488521,0.883546004793127,0.060293536718352,0,0,1
0.939959789849447,0.0286498667481685,0.0313903434023843,0.0572049635637839,0.881293511936623,0.0615015244995932,0,0,1
0.938807399939509,0.0291716427340749,0.0320209573264163,0.0582455596068787,0.879045879778955,0.0627085606141658,0,0,1
0.937656842578951,0.0296914755088242,0.0326516819122251,0.0592822556539866,0.876803102087447,0.0639146422585662,0,0,1
0.93650811403607,0.0302093688515527,0.033282517112377,0.0603150607301623,0.874565172621627,0.0651197666482105,0,0,1
0.935361210585141,0.0307253265412509,0.0339134628736079,0.0613439838493195,0.872332085133298,0.0663239310173821,0,0,1
0.934216128506415,0.0312393523567365,0.0345445191368485,0.0623690340142156,0.870103833366605,0.067527132619179,0,0,1
0.933072864086122,0.0317514500766268,0.0351756858372507,0.0633902202164378,0.867880411058101,0.0687293687254614,0,0,1
0.931931413616475,0.0322616234793122,0.0358069629042124,0.0644075514363881,0.865661811936813,0.0699306366267991,0,0,1
0.930791773395668,0.0327698763429289,0.0364383502614032,0.0654210366432693,0.863448029724312,0.0711309336324189,0,0,1
0.929653939727878,0.0332762124453319,0.0370698478267903,0.0664306847950705,0.861239058134777,0.0723302570701521,0,0,1
0.928517908923268,0.0337806355640685,0.0377014555126634,0.0674365048385532,0.859034890875065,0.0735286042863821,0,0,1
0.927383677297988,0.0342831494763514,0.0383331732256603,0.0684385057092371,0.856835521644771,0.0747259726459916,0,0,1
0.926251241174175,0.0347837579590319,0.0389650008667925,0.0694366963313862,0.854640944136303,0.0759223595323106,0,0,1
0.925120596879956,0.0352824647885738,0.0395969383314703,0.0704310856179952,0.852451152034941,0.0771177623470638,0,0,1
0.923991740749446,0.035779273741026,0.040228985509528,0.0714216824707754,0.850266139018907,0.0783121785103178,0,0,1
0.922864669122753,0.0362741885919973,0.0408611422852495,0.0724084957801413,0.848085898759429,0.0795056054604293,0,0,1
0.921739378345978,0.0367672131166289,0.0414934085373934,0.0733915344251974,0.84591042492081,0.0806980406539921,0,0,1
0.920615864771213,0.0372583510895688,0.0421257841392181,0.0743708072737242,0.84373971116049,0.0818894815657854,0,0,1
0.919494124756547,0.0377476062849456,0.0427582689585072,0.0753463231821656,0.841573751129114,0.0830799256887208,0,0,1
0.918374154666064,0.0382349824763421,0.0433908628575942,0.0763180909956151,0.839412538470594,0.0842693705337904,0,0,1
0.917255950869842,0.0387204834367696,0.0440235656933882,0.0772861195478034,0.837256066822182,0.0854578136300143,0,0,1
0.91613950974396,0.0392041129386416,0.0446563773173985,0.0782504176610847,0.835104329814527,0.0866452525243885,0,0,1
0.915024827670492,0.0396858747537485,0.0452892975757597,0.0792109941464246,0.832957321071743,0.0878316847818324,0,0,1
0.913911901037512,0.0401657726532311,0.0459223263092568,0.0801678578033867,0.830815034211477,0.0890171079851368,0,0,1
0.912800726239094,0.0406438104075556,0.0465554633533502,0.0811210174201206,0.828677462844968,0.0902015197349115,0,0,1
0.911691299675312,0.0411199917864875,0.0471887085382004,0.0820704817733486,0.826544600577118,0.0913849176495332,0,0,1
0.910583617752241,0.0415943205590663,0.047822061688693,0.0830162596283542,0.824416441006552,0.0925672993650936,0,0,1
0.909477676881956,0.04206680049358,0.0484555226244636,0.083958359738969,0.822292977725684,0.0937486625353466,0,0,1
0.908373473482538,0.0425374353575396,0.0490890911599225,0.0848967908475609,0.820174204320782,0.094929004831657,0,0,1
0.907271003978066,0.0430062289176542,0.0497227671042795,0.0858315616850218,0.818060114372031,0.0961083239429476,0,0,1
0.906170264798626,0.0434731849398053,0.0503565502615687,0.086762680970756,0.815950701453596,0.097286617575648,0,0,1
0.905071252380305,0.0439383071890218,0.0509904404306729,0.0876901574126676,0.813845959133691,0.0984638834536418,0,0,1
0.903973963165196,0.0444015994294553,0.0516244374053488,0.0886139997071493,0.811745880974636,0.0996401193182152,0,0,1
0.902878393601394,0.0448630654243547,0.0522585409742511,0.0895342165390705,0.809650460532925,0.100815322928005,0,0,1
0.901784540143001,0.0453227089360415,0.0528927509209572,0.0904508165817659,0.807559691359289,0.101989492058945,0,0,1
0.900692399250123,0.0457805337258851,0.053527067023992,0.0913638084970237,0.805473566998759,0.103162624504217,0,0,1
0.89960196738887,0.0462365435542776,0.054161489056852,0.0922732009350744,0.803392080990728,0.104334718074198,0,0,1
0.89851324103136,0.0466907421806101,0.0547960167880302,0.0931790025345797,0.801315226869015,0.105505770596405,0,0,1
0.897426216655713,0.047143133363247,0.0554306499810401,0.0940812219226211,0.799242998161929,0.106675779915449,0,0,1
0.896340890746057,0.0475937208595023,0.0560653883944403,0.0949798677146888,0.797175388392332,0.107844743892979,0,0,1
0.895257259792526,0.0480425084256151,0.056700231781859,0.0958749485146711,0.795112391077698,0.109012660407631,0,0,1
0.894175320291257,0.0484894998167248,0.0573351798920178,0.0967664729148433,0.79305399973018,0.110179527354977,0,0,1
0.893095068744396,0.0489346987868477,0.0579702324687565,0.0976544494958567,0.791000207856671,0.111345342647472,0,0,1
0.892016501660091,0.0493781090888519,0.0586053892510573,0.0985388868267286,0.788951008958866,0.112510104214406,0,0,1
0.890939615552498,0.0498197344744339,0.0592406499730684,0.0994197934648312,0.786906396533323,0.113673810001846,0,0,1
0.889864406941777,0.0502595786940944,0.0598760143641288,0.100297177955881,0.784866364071527,0.114836457972592,0,0,1
0.888790872354093,0.0506976454971145,0.0605114821487922,0.10117104883393,0.782830905059952,0.115998046106118,0,0,1
0.887719008321618,0.0511339386315314,0.0611470530468508,0.102041414621354,0.78080001298012,0.117158572398526,0,0,1
0.886648811382525,0.0515684618441154,0.06178272677336,0.10290828382884,0.778773681308667,0.118318034862493,0,0,1
0.885580278080993,0.0520012188803457,0.0624185030386614,0.103771664955384,0.7767519035174,0.119476431527216,0,0,1
0.884513404967205,0.0524322134843867,0.0630543815484078,0.104631566488271,0.774734673073361,0.120633760438368,0,0,1
0.883448188597349,0.0528614493990653,0.0636903620035862,0.105487996903074,0.772721983438887,0.121790019658039,0,0,1
0.882384625533611,0.0532889303658463,0.0643264441005424,0.106340964663638,0.770713828071673,0.122945207264689,0,0,1
0.881322712344185,0.0537146601248103,0.0649626275310043,0.107190478222074,0.76871020042483,0.124099321353096,0,0,1
0.880262445603265,0.0541386424146294,0.0655989119821059,0.108036546018749,0.766711093946949,0.125252360034303,0,0,1
0.879203821891044,0.0545608809725446,0.066235297136411,0.108879176482274,0.764716502082157,0.126404321435569,0,0,1
0.87814683779372,0.0549813795343427,0.0668717826719372,0.109718378029498,0.762726418270184,0.127555203700318,0,0,1
0.877091489903488,0.0554001418343329,0.067508368262179,0.110554159065497,0.760740835946419,0.128705004988085,0,0,1
0.876037774818544,0.0558171716053242,0.0681450535761317,0.111386527983566,0.758759748541968,0.129853723474466,0,0,1
0.874985689143082,0.0562324725786026,0.0687818382783153,0.112215493165208,0.756783149483721,0.131001357351071,0,0,1
0.873935229487294,0.0566460484839081,0.0694187220287973,0.113041062980127,0.754811032194407,0.132147904825466,0,0,1
0.872886392467371,0.0570579030494122,0.0700557044832171,0.113863245786218,0.752843390092655,0.133293364121127,0,0,1
0.871839174705496,0.0574680400016949,0.0706927852928086,0.114682049929561,0.750880216593051,0.134437733477388,0,0,1
0.870793572829853,0.0578764630657229,0.0713299641044242,0.115497483744407,0.748921505106204,0.135581011149388,0,0,1
0.869749583474616,0.0582831759648264,0.0719672405605578,0.116309555553176,0.7469672490388,0.136723195408024,0,0,1
0.868707203279954,0.0586881824206774,0.0726046142993685,0.117118273666442,0.745017441793661,0.137864284539897,0,0,1
0.86766642889203,0.0590914861532668,0.0732420849547034,0.11792364638293,0.743072076769809,0.139004276847262,0,0,1
0.866627256962996,0.0594930908808828,0.0738796521561215,0.118725681989505,0.741131147362519,0.140143170647976,0,0,1
0.865589684150996,0.0598930003200881,0.0745173155289161,0.119524388761167,0.739194646963381,0.141280964275452,0,0,1
0.864553707120163,0.0602912181856987,0.0751550746941386,0.120319774961036,0.737262568960361,0.142417656078603,0,0,1
0.863519322540617,0.0606877481907613,0.0757929292686214,0.121111848840353,0.735334906737854,0.143553244421793,0,0,1
0.862486527088468,0.0610825940465315,0.0764308788650009,0.121900618638465,0.733411653676745,0.14468772768479,0,0,1
0.861455317445807,0.0614757594624524,0.0770689230917406,0.122686092582823,0.731492803154469,0.145821104262708,0,0,1
0.860425690300713,0.0618672481461326,0.0777070615531541,0.123468278888969,0.729578348545068,0.146953372565964,0,0,1
0.859397642347248,0.0622570638033244,0.078345293849428,0.124247185760532,0.727668283219245,0.148084531020223,0,0,1
0.858371170285453,0.0626452101379027,0.0789836195766448,0.125022821389219,0.725762600544429,0.149214578066351,0,0,1
0.857346270821351,0.0630316908518433,0.0796220383268057,0.125795193954811,0.723861293884827,0.150343512160362,0,0,1
0.856322940666945,0.0634165096452015,0.0802605496878537,0.126564311625148,0.721964356601485,0.151471331773367,0,0,1
0.855301176540213,0.0637996702160907,0.080899153243696,0.127330182556132,0.720071782052342,0.152598035391526,0,0,1
0.854280975165112,0.0641811762606615,0.0815378485742268,0.128092814891712,0.718183563592289,0.153723621515999,0,0,1
0.853262333271569,0.0645610314730804,0.0821766352553501,0.12885221676388,0.716299694573229,0.154848088662891,0,0,1
0.852245247595489,0.0649392395455086,0.0828155128590025,0.129608396292664,0.714420168344128,0.155971435363208,0,0,1
0.851229714878743,0.0653158041680813,0.0834544809531753,0.130361361586124,0.712544978251075,0.157093660162801,0,0,1
0.850215731869176,0.0656907290288866,0.0840935391019375,0.131111120740338,0.710674117637341,0.15821476162232,0,0,1
0.849203295320597,0.0660640178139447,0.084732686865458,0.131857681839405,0.708807579843431,0.159334738317164,0,0,1
0.848192401992784,0.0664356742071873,0.0853719238000284,0.132601052955429,0.706945358207144,0.160453588837427,0,0,1
0.847183048651478,0.066805701890437,0.086011249458085,0.133341242148521,0.705087446063624,0.161571311787855,0,0,1
0.846175232068382,0.0671741045433864,0.0866506633882314,0.134078257466787,0.703233836745425,0.162687905787788,0,0,1
0.845168949021161,0.0675408858435782,0.087290165135261,0.134812106946324,0.701384523582556,0.16380336947112,0,0,1
0.844164196293437,0.067906049466384,0.0879297542401789,0.135542798611214,0.699539499902547,0.164917701486238,0,0,1
0.843160970674791,0.0682695990849849,0.0885694302402243,0.136270340473519,0.697698759030498,0.166030900495983,0,0,1
0.842159268960757,0.0686315383703503,0.0892091926688929,0.13699474053327,0.695862294289136,0.167142965177593,0,0,1
0.841159087952823,0.0689918709912186,0.0898490410559585,0.13771600677847,0.694030098998872,0.168253894222658,0,0,1
0.840160424458427,0.0693506006140767,0.090488974927496,0.13843414718508,0.692202166477853,0.169363686337066,0,0,1
0.839163275290958,0.06970773090314,0.0911289938059023,0.139149169717018,0.690378490042022,0.17047234024096,0,0,1
0.838167637269748,0.0700632655203326,0.0917690972099194,0.139861082326151,0.688559063005167,0.171579854668682,0,0,1
0.837173507220077,0.0704172081252672,0.0924092846546556,0.140569892952293,0.68674387867898,0.172686228368728,0,0,1
0.836180881973166,0.070769562375226,0.0930495556516078,0.141275609523195,0.68493293037311,0.173791460103696,0,0,1
0.835189758366176,0.0711203319251403,0.0936899097086834,0.141978239954543,0.683126211395218,0.174895548650239,0,0,1
0.834200133242207,0.0714695204275714,0.0943303463302217,0.142677792149954,0.68132371505103,0.175998492799016,0,0,1
0.833212003450293,0.0718171315326906,0.0949708650170163,0.143374274000966,0.679525434644394,0.17710029135464,0,0,1
0.832225365845403,0.0721631688882605,0.0956114652663363,0.144067693387038,0.67773136347733,0.178200943135632,0,0,1
0.831240217288437,0.0725076361396149,0.0962521465719482,0.144758058175542,0.675941494850087,0.179300446974371,0,0,1
0.830256554646222,0.0728505369296402,0.0968929084241378,0.145445376221761,0.674155822061196,0.180398801717043,0,0,1
0.829274374791513,0.0731918748987557,0.0975337503097313,0.146129655368881,0.672374338407521,0.181496006223597,0,0,1
0.828293674602988,0.0735316536848947,0.0981746717121172,0.14681090344799,0.670597037184319,0.182592059367691,0,0,1
0.827314450965247,0.0738698769234856,0.0988156721112676,0.147489128278069,0.668823911685284,0.183686960036647,0,0,1
0.826336700768807,0.0742065482474327,0.09945675098376,0.148164337665993,0.667054955202609,0.184780707131398,0,0,1
0.825360420910104,0.0745416712870977,0.100097907802798,0.148836539406522,0.665290161027031,0.185873299566447,0,0,1
0.824385608291486,0.0748752496702804,0.100739142038234,0.149505741282299,0.663529522447892,0.186964736269809,0,0,1
0.823412259821211,0.0752072870222006,0.101380453156589,0.150171951063847,0.661773032753183,0.188055016182969,0,0,1
0.822440372413447,0.0755377869654792,0.102021840621074,0.150835176509562,0.660020685229605,0.189144138260833,0,0,1
0.821469942988268,0.0758667531201194,0.102663303891612,0.151495425365711,0.658272473162615,0.190232101471675,0,0,1
0.82050096847165,0.0761941891034888,0.103304842424861,0.152152705366427,0.65652838983648,0.191318904797094,0,0,1
0.819533445795469,0.0765200985303006,0.103946455674231,0.152807024233706,0.654788428534331,0.192404547231963,0,0,1
0.818567371897499,0.0768444850125955,0.104588143089906,0.153458389677406,0.653052582538213,0.193489027784382,0,0,1
0.817602743721408,0.0771673521597234,0.105229904118869,0.154106809395236,0.651320845129136,0.194572345475628,0,0,1
0.816639558216756,0.0774887035783253,0.105871738204919,0.15475229107276,0.64959320958713,0.19565449934011,0,0,1
0.815677812338993,0.0778085428723153,0.106513644788692,0.155394842383391,0.647869669191292,0.196735488425317,0,0,1
0.814717503049453,0.0781268736428627,0.107155623307685,0.156034470988386,0.646150217219841,0.197815311791773,0,0,1
0.813758627315354,0.0784436994883737,0.107797673196273,0.156671184536845,0.644434846950166,0.198893968512989,0,0,1
0.812801182109793,0.0787590240044741,0.108439793885733,0.157304990665706,0.642723551658882,0.199971457675412,0,0,1
0.811845164411746,0.0790728507839915,0.109081984804262,0.157935896999743,0.641016324621874,0.201047778378383,0,0,1
0.810890571206061,0.0793851834169371,0.109724245377002,0.158563911151564,0.639313159114354,0.202122929734082,0,0,1
0.809937399483457,0.0796960254904889,0.110366575026054,0.159189040721606,0.637614048410905,0.203196910867488,0,0,1
0.808985646240521,0.0800053805889738,0.111008973170505,0.159811293298135,0.63591898578554,0.204269720916325,0,0,1
0.808035308479705,0.0803132522938501,0.111651439226445,0.160430676457239,0.634227964511745,0.205341359031017,0,0,1
0.807086383209321,0.0806196441836904,0.112293972606988,0.161047197762828,0.632540977862529,0.206411824374642,0,0,1
0.806138867443541,0.0809245598341642,0.112936572722294,0.161660864766635,0.630858019110483,0.207481116122882,0,0,1
0.805192758202391,0.081228002818021,0.113579238979588,0.162271685008205,0.629179081527816,0.208549233463978,0,0,1
0.804248052511747,0.0815299767050729,0.114221970783181,0.162879666014902,0.627504158386417,0.209616175598681,0,0,1
0.803304747403335,0.0818304850621775,0.114864767534488,0.163484815301898,0.625833242957898,0.210681941740205,0,0,1
0.802362839914726,0.0821295314532216,0.115507628632053,0.164087140372178,0.624166328513643,0.21174653111418,0,0,1
0.801422327089332,0.0824271194391035,0.116150553471565,0.164686648716534,0.622503408324861,0.212809942958606,0,0,1
0.800483205976403,0.082723252577717,0.11679354144588,0.165283347813564,0.620844475662632,0.213872176523804,0,0,1
0.799545473631025,0.083017934423934,0.117436591945041,0.16587724512967,0.619189523797958,0.214933231072373,0,0,1
0.798609127114112,0.0833111685295887,0.118079704356299,0.166468348119055,0.617538546001809,0.215993105879136,0,0,1
0.79767416349241,0.0836029584434602,0.118722878064129,0.167056664223726,0.615891535545173,0.217051800231101,0,0,1
0.796740579838487,0.0838933077112567,0.119366112450257,0.167642200873484,0.614248485699107,0.218109313427409,0,0,1
0.79580837323073,0.0841822198755988,0.120009406893671,0.16822496548593,0.61260938973478,0.219165644779291,0,0,1
0.794877540753346,0.0844696984760035,0.12065276077065,0.168804965466459,0.610974240923525,0.220220793610016,0,0,1
0.793948079496355,0.0847557470488674,0.121296173454778,0.169382208208263,0.609343032536886,0.221274759254851,0,0,1
0.793019986555584,0.0850403691274515,0.121939644316964,0.169956701092322,0.607715757846667,0.222327541061012,0,0,1
0.79209325903267,0.085323568241864,0.122583172725466,0.170528451487412,0.606092410124975,0.223379138387613,0,0,1
0.791167894035049,0.0856053479190454,0.123226758045905,0.171097466750096,0.604472982644275,0.224429550605628,0,0,1
0.790243888675958,0.0858857116827518,0.12387039964129,0.17166375422473,0.602857468677431,0.225478777097839,0,0,1
0.789321240074427,0.0861646630535396,0.124514096872033,0.172227321243454,0.601245861497755,0.226526817258791,0,0,1
0.788399945355278,0.0864422055487495,0.125157849095972,0.172788175126199,0.599638154379056,0.227573670494745,0,0,1
0.787480001649122,0.0867183426824908,0.125801655668388,0.17334632318068,0.598034340595684,0.228619336223637,0,0,1
0.786561406092349,0.0869930779656261,0.126445515942025,0.173901772702398,0.596434413422579,0.229663813875023,0,0,1
0.785644155827132,0.0872664149057554,0.127089429267112,0.174454530974641,0.594838366135316,0.230707102890043,0,0,1
0.784728248001419,0.087538357007201,0.12773339499138,0.175004605268478,0.593246192010155,0.231749202721367,0,0,1
0.783813679768929,0.0878089077709921,0.128377412460079,0.175552002842765,0.59165788432408,0.232790112833154,0,0,1
0.782900448289148,0.0880780706948493,0.129021481016003,0.176096730944141,0.590073436354854,0.233829832701005,0,0,1
0.781988550727327,0.0883458492731696,0.129665599999504,0.176638796807026,0.588492841381056,0.234868361811918,0,0,1
0.781077984254475,0.0886122469970115,0.130309768748514,0.177178207653625,0.586916092682137,0.235905699664239,0,0,1
0.780168746047358,0.0888772673540792,0.130953986598562,0.177714970693924,0.585343183538454,0.236941845767622,0,0,1
0.779260833288494,0.0891409138287087,0.131598252882798,0.178249093125693,0.583774107231327,0.23797679964298,0,0,1
0.778354243166145,0.0894031899018521,0.132242566932003,0.178780582134484,0.582208857043076,0.239010560822441,0,0,1
0.777448972874319,0.0896640990510632,0.132886928074618,0.17930944489363,0.580647426257069,0.240043128849301,0,0,1
0.776545019612762,0.0899236447504824,0.133531335636755,0.17983568856425,0.57908980815777,0.24107450327798,0,0,1
0.775642380586956,0.0901818304708227,0.134175788942222,0.180359320295243,0.577535996030778,0.242104683673979,0,0,1
0.774741053008111,0.0904386596793544,0.134820287312535,0.180880347223291,0.575985983162877,0.243133669613832,0,0,1
0.773841034093165,0.090694135839891,0.135464830066944,0.181398776472861,0.574439762842079,0.24416146068506,0,0,1
0.772942321064778,0.090948262412775,0.136109416522447,0.181914615156205,0.572897328357665,0.24518805648613,0,0,1
0.772044911151327,0.0912010428548629,0.13675404599381,0.182427870373355,0.571358673000236,0.246213456626408,0,0,1
0.771148801586902,0.0914524806195116,0.137398717793586,0.182938549212134,0.569823790061751,0.247237660726115,0,0,1
0.770253989611304,0.0917025791565639,0.138043431232132,0.183446658748145,0.568292672835575,0.248260668416279,0,0,1
0.769360472470035,0.0919513419123344,0.13868818561763,0.183952206044783,0.56676531461652,0.249282479338697,0,0,1
0.768468247414301,0.0921987723295954,0.139332980256104,0.184455198153225,0.565241708700891,0.250303093145884,0,0,1
0.767577311701,0.0924448738475633,0.139977814451437,0.18495564211244,0.563721848386527,0.251322509501032,0,0,1
0.766687662592723,0.0926896499018844,0.140622687505392,0.185453544949186,0.562205726972849,0.252340728077965,0,0,1
0.765799297357749,0.092933103924621,0.14126759871763,0.185948913678009,0.560693337760897,0.253357748561094,0,0,1
0.764912213270036,0.0931752393442381,0.141912547385725,0.186441755301248,0.559184674053378,0.254373570645374,0,0,1
0.764026407609222,0.0934160595855894,0.142557532805188,0.186932076809035,0.557679729154706,0.255388194036259,0,0,1
0.763141877660617,0.0936555680699039,0.143202554269479,0.187419885179296,0.556178496371046,0.256401618449658,0,0,1
0.762258620715199,0.0938937682147723,0.143847611070028,0.187905187377751,0.554680969010359,0.25741384361189,0,0,1
0.761376634069611,0.0941306634341336,0.144492702496255,0.188387990357918,0.553187140382439,0.258424869259644,0,0,1
0.760495915026153,0.094366257138262,0.145137827835585,0.188868301061113,0.551697003798958,0.259434695139929,0,0,1
0.759616460892781,0.0946005527337533,0.145782986373465,0.189346126416452,0.550210552573512,0.260443321010035,0,0,1
0.758738268983101,0.0948335536235117,0.146428177393387,0.189821473340854,0.548727780021657,0.26145074663749,0,0,1
0.757861336616362,0.095065263206737,0.147073400176901,0.190294348739037,0.547248679460953,0.26245697180001,0,0,1
0.756985661117454,0.0952956848789113,0.147718654003635,0.19076475950353,0.545773244211006,0.263461996285464,0,0,1
0.756111239816903,0.0955248220317864,0.148363938151311,0.191232712514665,0.544301467593512,0.264465819891823,0,0,1
0.755238070050865,0.0957526780533701,0.149009251895765,0.191698214640585,0.542833342932293,0.265468442427122,0,0,1
0.754366149161122,0.0959792563279146,0.149654594510964,0.192161272737243,0.541368863553344,0.266469863709414,0,0,1
0.753495474495075,0.0962045602359024,0.150299965269023,0.192621893648405,0.539908022784868,0.267470083566727,0,0,1
0.752626043405744,0.096428593154035,0.150945363440221,0.193080084205655,0.538450813957323,0.268469101837022,0,0,1
0.751757853251757,0.0966513584552191,0.151590788293024,0.193535851228391,0.53699723040346,0.269466918368149,0,0,1
0.750890901397349,0.0968728595085551,0.152236239094096,0.193989201523835,0.535547265458361,0.270463533017804,0,0,1
0.750025185212358,0.0970930996793237,0.152881715108318,0.194440141887028,0.534100912459485,0.271458945653486,0,0,1
0.749160702072215,0.0973120823289746,0.15352721559881,0.194888679100839,0.532658164746705,0.272453156152457,0,0,1
0.748297449357944,0.0975298108151132,0.154172739826943,0.195334819935961,0.531219015662347,0.273446164401692,0,0,1
0.747435424456154,0.0977462884914891,0.154818287052357,0.195778571150921,0.529783458551234,0.274437970297845,0,0,1
0.746574624759035,0.0979615187079837,0.155463856532981,0.196219939492076,0.528351486760721,0.275428573747203,0,0,1
0.745715047664354,0.098175504810598,0.156109447525048,0.196658931693621,0.52692309364074,0.276417974665639,0,0,1
0.744856690575448,0.0983882501414408,0.156755059283111,0.197095554477588,0.525498272543835,0.277406172978578,0,0,1
0.743999550901218,0.0985997580387169,0.157400691060065,0.19752981455385,0.524077016825203,0.278393168620947,0,0,1
