0 0
0.5 0
1 0.81382049222348
1.5 0.635811774150497
2 0.541883793854414
2.5 0.48773249480523
3 0.45160140693366
3.5 0.423683744497249
4 0.40182336944562
4.5 0.384517024565066
5 0.370690845687529
5.5 0.359561389351489
6 0.346882563791435
6.5 0.332518371895581
7 0.319370105278137
7.5 0.307311674046332
8 0.29623237802571
8.5 0.286034956057451
9 0.276633707801772
9.5 0.267952918899358
10 0.25992553231781
10.5 0.252492017605775
11 0.245599405445994
11.5 0.239200459038014
12 0.233252960904403
12.5 0.227719097724631
13 0.222564927256859
13.5 0.217759916180171
14 0.21327653632649
14.5 0.209089913305927
15 0.205177517055117
15.5 0.201518893300393
16 0.198095424139411
16.5 0.194890121909278
17 0.191887443369261
17.5 0.189073131371587
18 0.186434070434493
18.5 0.183958166633777
19 0.18163423528691
19.5 0.17945191095804
20 0.177401560562067
20.5 0.175474216549651
21 0.173661509394521
21.5 0.171955619568391
22 0.170349223949665
22.5 0.168835462098024
23 0.167407893123558
23.5 0.166060471159284
24 0.164787510695683
24.5 0.163583667092139
25 0.162443909044344
25.5 0.161363500819214
26 0.160337979714158
26.5 0.159363140375641
27 0.158435013757634
27.5 0.157549854960634
28 0.156704120818846
28.5 0.155894461665928
29 0.155117693508912
29.5 0.154370797896397
30 0.153650886317587
30.5 0.152955203886745
31 0.152281086278638
31.5 0.151625964499925
32 0.15098731181892
32.5 0.150362647480937
33 0.149749469966077
33.5 0.149145254782677
34 0.148547365557099
34.5 0.147953049006141
35 0.147359300096884
35.5 0.146762876550841
36 0.146160100518268
36.5 0.145546884543463
37 0.144918457856581
37.5 0.144269430108262
38 0.143593426838299
38.5 0.142883221689734
39 0.142130307575845
39.5 0.141325100192242
40 0.140456517698497
40.5 0.139512282099784
41 0.138478581390139
41.5 0.137340563647584
42 0.136082161836743
42.5 0.134686834074935
43 0.13313762807341
43.5 0.131418173844701
44 0.129512935054255
44.5 0.127408459900694
45 0.125093660451506
45.5 0.122560992449204
46 0.119806564457742
46.5 0.116830877896598
