0,-48.179709813055,-0.0257004078662382,-0.0824212682886481,-0.0783220174115805,-0.0149089405196623,-0.0089610358815998,-0.100628784698507,0.0124728128769294,-0.0716362146814947
-7.73072041398616,0,-0.105956594992382,-0.036231704589616,-0.0354921474605821,-0.0723576767730294,0.139251326819387,-0.0915236768593398,-0.112371889231569,-0.117512933130199
-4.41482371445043,-0.0837556013501898,0,-0.0818600139733592,-0.196423584561623,-0.170616614980448,-0.244571523704768,-0.169087014837058,-2.82062539096639,0.0122814711496215
-20.5576313194174,-0.171290784090885,-0.202114855308224,0,-0.191725182934367,-0.170621491898572,-0.169055285821969,-0.200201211126659,-0.175516338328844,-0.197825410050996
-21.0248667888541,0.331564319617192,-0.0204467538163966,-0.093416453896196,0,0.0483272872619886,0.146609876757337,0.0411905081202438,-3.28468760135378,0.0903755419338549
-23.5735941274918,-0.0106908551299405,-0.0605488542389221,0.652241933232937,-0.0720111150743496,0,0.0686686226444001,-0.120032580582591,0.0819817786512906,-0.0566885347730655
-20.3405508913589,-0.155485336060543,-0.227099205633981,-0.016234851840983,-0.22528854550788,-0.0188432726771903,0,-0.247445075952797,-0.139669836613364,-0.222658335278237
-18.7798848692982,0.00578297391070721,-0.348044713138833,-0.27964996669164,-0.0570392716173806,-0.118008936011194,-0.0655632453806355,0,-0.0621696627924887,-0.122070053521481
-3.10112043543298,-0.0847559251758837,-0.0272958271237331,-0.0277655938914707,-0.0782109740619986,-41.4609038036899,-0.054547893553054,-0.0772053156928986,0,-0.0622024025237393
-0.157346461572998,-0.14675658112134,-0.308389285719014,-0.146876049168786,-0.207232399919804,-0.245171930595973,-0.17780448441317,0.012088501213783,-0.131839627331938,0
